,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
280,42, Local-gov,97688,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
281,34, Private,175413,12, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
282,60, Private,173960,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
283,21, Private,205759,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
284,57, Federal-gov,425161,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
285,41, Private,220531,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
286,50, Private,176609,10, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
287,25, Private,371987,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
288,50, Private,193884,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
289,36, Private,200352,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
290,31, Private,127595,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
291,29, Local-gov,220419,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States, <=50K
292,21, Private,231931,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
293,27, Private,248402,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
294,65, Private,111095,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States, <=50K
295,37, Self-emp-inc,57424,13, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
297,24, Private,278130,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
298,38, Private,169469,9, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
299,48, Private,146268,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States, >50K
300,21, Private,153718,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
301,31, Private,217460,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
302,55, Private,238638,9, Married-civ-spouse, Sales, Husband, White, Male,4386,0,40, United-States, >50K
303,24, Private,303296,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
304,43, Private,173321,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
305,26, Private,193945,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
306,46, Private,83082,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,33, United-States, <=50K
307,35, Private,193815,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
308,41, Self-emp-inc,34987,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
309,26, Private,59306,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
310,34, Private,142897,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,35, Taiwan, >50K
312,36, Self-emp-not-inc,205607,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
313,22, Private,199698,10, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
314,24, Private,191954,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
315,77, Self-emp-not-inc,138714,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
316,22, Private,399087,3, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Mexico, <=50K
317,29, Private,423158,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
318,62, Private,159841,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
319,39, Self-emp-not-inc,174308,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
320,43, Private,50356,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,50, United-States, <=50K
321,35, Private,186110,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
322,29, Private,200381,7, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
323,76, Self-emp-not-inc,174309,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States, <=50K
324,63, Self-emp-not-inc,78383,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
326,43, Private,187728,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,50, United-States, >50K
327,58, Self-emp-not-inc,321171,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
328,66, Private,127921,9, Never-married, Transport-moving, Not-in-family, White, Male,2050,0,55, United-States, <=50K
329,41, Private,206565,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
330,26, Private,224563,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
331,47, Private,178686,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
332,55, Local-gov,98545,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
333,53, Private,242606,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
334,17, Private,270942,3, Never-married, Other-service, Other-relative, White, Male,0,0,48, Mexico, <=50K
335,30, Private,94235,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
336,49, Private,71195,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
337,19, Private,104112,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti, <=50K
338,45, Private,261192,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
339,26, Private,94936,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
340,38, Private,296478,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
341,36, State-gov,119272,9, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, >50K
342,33, Private,85043,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
343,22, State-gov,293364,10, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States, <=50K
344,43, Self-emp-not-inc,241895,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
347,56, Private,101128,12, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,25, Iran, <=50K
348,31, Private,156464,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
349,33, Private,117963,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
350,26, Private,192262,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
351,33, Private,111363,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
352,46, Local-gov,329752,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
354,38, Federal-gov,95432,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
355,65, Private,161400,7, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
356,40, Private,96129,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
357,42, Private,111949,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
358,26, Self-emp-not-inc,117125,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
359,36, Private,348022,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States, <=50K
360,62, Private,270092,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
361,43, Private,180609,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
362,43, Private,174575,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,45, United-States, >50K
363,22, Private,410439,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
364,28, Private,92262,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
365,56, Self-emp-not-inc,183081,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
366,22, Private,362589,12, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
367,57, Private,212448,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
368,39, Private,481060,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
369,26, Federal-gov,185885,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
370,17, Private,89821,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
371,40, State-gov,184018,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
372,45, Private,256649,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
373,44, Private,160323,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
374,20, Local-gov,350845,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
375,33, Private,267404,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
376,23, Private,35633,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
377,46, Self-emp-not-inc,80914,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
378,38, Private,172927,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
379,54, Private,174319,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
380,46, Private,214955,3, Divorced, Craft-repair, Not-in-family, White, Female,0,2339,45, United-States, <=50K
381,25, Private,344991,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
382,46, Private,108699,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
383,36, Local-gov,117312,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
384,23, Private,396099,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
385,29, Private,134152,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
386,44, Private,162028,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2415,6, United-States, >50K
387,19, Private,25429,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
388,19, Private,232392,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
389,35, Private,220098,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
390,27, Private,301302,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
391,46, Self-emp-not-inc,277946,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
393,34, Private,196164,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
394,44, Private,115562,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
395,45, Private,96975,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
397,25, Private,86872,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
398,52, Self-emp-inc,132178,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
399,20, Private,416103,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
400,28, Private,108574,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
401,50, State-gov,288353,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
402,34, Private,227689,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,64, United-States, <=50K
403,28, Private,166481,4, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,2179,40, Puerto-Rico, <=50K
404,41, Private,445382,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,65, United-States, >50K
405,28, Private,110145,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
406,46, Self-emp-not-inc,317253,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
408,32, Private,364657,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
409,41, Local-gov,42346,10, Divorced, Other-service, Not-in-family, Black, Female,0,0,24, United-States, <=50K
410,24, Private,241951,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
411,33, Private,118500,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
412,46, Private,188386,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
413,31, State-gov,1033222,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
414,35, Private,92440,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
415,52, Private,190762,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
416,30, Private,426017,7, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
417,34, Local-gov,243867,7, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
418,34, State-gov,240283,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
419,20, Private,61777,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
420,17, Private,175024,7, Never-married, Handlers-cleaners, Own-child, White, Male,2176,0,18, United-States, <=50K
421,32, State-gov,92003,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
422,29, Private,188401,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
423,33, Private,228528,6, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
424,25, Private,133373,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
425,36, Federal-gov,255191,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,1408,40, United-States, <=50K
426,23, Private,204653,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic, <=50K
427,63, Self-emp-inc,222289,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
428,47, Local-gov,287480,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
431,40, Self-emp-not-inc,204116,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,2174,0,40, United-States, <=50K
432,30, Private,29662,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, >50K
433,27, Private,116358,10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1980,40, Philippines, <=50K
