,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
260,30, Private,114912,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,60, United-States, >50K
261,60, Local-gov,195453,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
262,30, Private,36383,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
263,50, Self-emp-not-inc,401118,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,50, United-States, >50K
264,40, Private,64980,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,55, United-States, >50K
265,47, Self-emp-not-inc,122307,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
266,25, Private,233461,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
267,41, Private,222596,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
268,21, Private,292264,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
269,61, Self-emp-inc,156653,9, Divorced, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
270,26, Private,229523,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,56, United-States, <=50K
271,52, State-gov,189728,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
272,56, Private,182273,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
273,44, Private,174373,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
274,48, Self-emp-not-inc,51620,13, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
275,45, Private,188386,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1628,45, United-States, <=50K
276,38, Local-gov,116580,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
277,71, Private,157909,10, Never-married, Other-service, Not-in-family, White, Female,2964,0,60, United-States, <=50K
278,34, Private,199934,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7298,0,40, United-States, >50K
279,23, Private,181557,9, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
280,52, Private,94988,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
281,31, Private,198751,13, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
282,26, Private,94936,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
283,42, State-gov,192397,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
284,32, Private,169240,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
285,52, Self-emp-not-inc,103794,11, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
286,59, State-gov,349910,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,10605,0,50, United-States, >50K
287,36, Federal-gov,239074,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
288,38, Private,607848,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
289,27, Private,130807,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
290,63, Private,163708,5, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
291,46, Private,102308,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,56, United-States, >50K
292,41, Private,101593,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
293,53, Self-emp-not-inc,100109,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
294,50, Private,271160,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
295,27, Private,119793,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
296,27, Private,245661,9, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
297,38, Private,185203,9, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
298,50, Self-emp-inc,175070,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
299,50, Private,398625,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
300,54, Private,169785,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy, <=50K
301,42, Local-gov,125461,13, Never-married, Exec-managerial, Own-child, White, Male,4650,0,35, United-States, <=50K
302,47, Self-emp-not-inc,152752,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
303,62, Private,110586,10, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
304,30, Private,161815,10, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
305,26, Private,136226,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
306,43, Private,69333,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
307,31, Self-emp-inc,113530,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
308,24, Local-gov,34246,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
309,61, Private,339358,3, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,45, Mexico, <=50K
310,22, Private,124940,10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
311,51, Local-gov,123011,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,35, United-States, >50K
312,36, Private,36423,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, >50K
313,43, Private,183891,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
314,41, Federal-gov,133060,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
315,54, Private,139850,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
316,24, Private,170070,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
317,36, Private,193026,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
318,27, Private,217530,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
319,65, Local-gov,221026,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
320,27, Private,183627,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
321,19, Private,104112,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti, <=50K
322,52, Private,76860,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,8, Philippines, <=50K
323,24, Private,95552,9, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
324,50, Self-emp-inc,127315,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
325,45, Private,201865,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
326,19, Private,195985,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
327,65, Private,118779,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
328,17, Private,329783,6, Never-married, Sales, Other-relative, White, Female,0,0,10, United-States, <=50K
329,42, Private,228320,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
330,63, Local-gov,86590,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,32, United-States, <=50K
331,19, Private,163578,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
332,23, Private,172047,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
333,22, Private,203182,13, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
334,44, Private,248973,13, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,65, United-States, <=50K
335,28, Private,263128,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
336,25, Private,222539,6, Never-married, Transport-moving, Not-in-family, White, Male,2597,0,50, United-States, <=50K
337,26, Private,132572,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50K
338,42, Private,373469,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
339,49, Self-emp-inc,197038,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
340,23, Private,175424,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
341,46, Local-gov,167159,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
342,24, Private,228686,10, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
343,43, Private,218558,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,3325,0,40, United-States, <=50K
344,39, Private,101073,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
345,24, Private,336088,9, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
346,71, State-gov,100063,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
347,27, Private,59068,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
348,35, Private,183898,9, Divorced, Craft-repair, Unmarried, White, Male,2354,0,40, United-States, <=50K
349,32, Private,226535,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
350,46, Private,331776,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
351,38, Self-emp-not-inc,100316,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
352,60, Local-gov,138502,13, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,48, United-States, >50K
353,47, Private,152073,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
354,24, Private,116800,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
355,44, Private,79531,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
356,54, Private,175594,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
357,22, Private,403519,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
358,39, Private,74163,8, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
359,32, Self-emp-not-inc,173854,13, Divorced, Prof-specialty, Other-relative, White, Male,0,0,35, United-States, >50K
360,22, Private,141003,11, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
361,33, Private,272411,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
362,27, Private,176761,9, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Nicaragua, <=50K
363,23, Private,173851,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
364,51, Federal-gov,97934,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,5178,0,40, United-States, >50K
365,38, Private,169104,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
366,70, Self-emp-not-inc,143833,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2246,40, United-States, >50K
367,54, Self-emp-not-inc,108435,10, Married-civ-spouse, Transport-moving, Husband, White, Male,2829,0,30, United-States, <=50K
368,19, Private,220819,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
369,46, Private,167915,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
370,44, Local-gov,107845,12, Divorced, Protective-serv, Not-in-family, White, Female,0,0,56, United-States, >50K
371,45, Private,380922,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
372,44, Private,211531,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
373,32, Private,45796,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
374,50, Private,140741,7, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
375,39, Private,43712,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
376,39, Private,121590,10, Never-married, Prof-specialty, Not-in-family, Black, Male,4787,0,40, United-States, >50K
377,42, Private,250536,10, Separated, Other-service, Unmarried, Black, Female,0,0,21, Haiti, <=50K
378,25, Private,148300,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
379,21, Private,203924,10, Never-married, Adm-clerical, Not-in-family, White, Male,2597,0,45, United-States, <=50K
380,33, State-gov,121245,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
381,22, Private,71469,12, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
382,56, Private,99894,6, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,30, Japan, >50K
383,38, Private,203761,11, Never-married, Tech-support, Not-in-family, White, Female,2354,0,40, United-States, <=50K
384,27, Private,38606,13, Never-married, Sales, Not-in-family, White, Male,0,1504,45, United-States, <=50K
385,34, Private,221324,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
386,71, Private,179574,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12, United-States, >50K
387,25, Local-gov,190107,9, Never-married, Farming-fishing, Own-child, White, Male,0,1719,16, United-States, <=50K
388,19, Private,495982,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
389,49, Self-emp-not-inc,102318,12, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
390,32, Private,425622,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
391,28, Private,377095,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
392,30, Private,312667,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
393,52, Private,178983,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
394,26, Private,186151,9, Separated, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
395,42, Private,97142,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
396,35, Self-emp-inc,189404,10, Married-civ-spouse, Sales, Husband, White, Male,0,1740,40, United-States, <=50K
397,51, Private,111939,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
398,42, Private,137907,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
399,75, Self-emp-not-inc,208426,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
400,29, Local-gov,188278,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
401,26, Private,154966,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
